event_id,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
24113,2021-10-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Magway,People's Defense Force - Pauk,3,,,0,30,Southeast Asia,Myanmar,Magway,Thayet,Minhla,Ngar Bat Aing,19.6909,94.6999,1,Democratic Voice of Burma,National,"On 15 October 2021, in Ngar Bat Aing village, Minhla township (Thayet district, Magway region), the Magway PDF and Pauk PDF bombed and destroyed the Myanmar military-owned Mytel telecom operator.",0,1635265375
24192,2021-10-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Minhla,,3,,,0,30,Southeast Asia,Myanmar,Magway,Thayet,Minhla,Ohn Hne Chaung,17.9993,95.7005,1,Democratic Voice of Burma,National,"On 15 October 2021, in Ohn Hne Chaung village (Minhla township, Thayarwady district, Bago-West), a military-owned MyTel telecom tower was bombed and destroyed by the Minhla PDF. There were no casualties.",0,1635868631
23665,2021-10-13,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pakokku,,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Ministry of Defense - NUG; Shwe Phee Myay News Agency,National,"On 13 October 2021, in Pakokku town (Pakokku township, Pakokku district, Magway region), the Pakokku PDF attacked the military forces with bombs. The police forces that came to inspect the bomb explosion later were also attacked by the Pakokku PDF with landmines. Casualties unknown.",0,1634652302
23635,2021-10-13,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,CDSOM: Civilians Defense Security Organization Myaung; People's Defense Force - Monywa; People's Defense Force - Chaung-U; Hnalone Hla Lu Maik Gyi Mya A Phwe: Big Beautiful Hearted Hoodlums; Myinmu Hlatsit Pyaukkyar: Myinmu Lighting Guerrilla Force; People's Defense Force - Sagaing; People's Defense Force - Taloke; MSPDF: Myaung Special People's Defense Force; 27 Revolution Forces,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Shwe Chaung,21.6096,95.2568,2,Ministry of Defense - NUG; Democratic Voice of Burma; Myanmar Pressphoto Agency,National,"On 13 October 2021, near Shwe Chaung village (Yesagyo township, Pakokku district, Magway region), the coalition of the CDSOM, the Monywa PDF, the Chaung-U PDF, Hnalone Hla Lu Maik Gyi Mya A Phwe: Big Beautiful Hearted Hoodlums, the Myinmu Hlatsit Pyaukkyar: Myinmy Lighting Guerrilla Force, the Sagaing PDF, the Taloke PDF, the MSPDF and 27 Revolution Forces attacked two military vehicles carrying military forces with landmines. One military vehicle was destroyed. One military soldier was killed and many others were injured.",1,1635892145
23628,2021-10-12,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kyee Kan,21.5794,95.2169,1,Democratic Voice of Burma,National,"On 12 October 2021, in Kyee Kan village (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF attacked a telecom tower operated by the Myanmar military owned company Mytel. There were no casualties.",0,1634652302
23806,2021-10-11,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Monywa,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 11 October 2021, in Pakokku town (Pakokku township, Pakokku District, Magway Region), an explosion occurred in the Nyaung Hla market. The Monywa PDF claimed responsibility for it. Casualties unknown.",0,1634652302
23796,2021-10-10,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,People's Defense Force - Yesagyo,People's Defense Force - Myaing,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Hpu Lon,21.6451,95.2094,2,Democratic Voice of Burma; Myanmar Now,National,"On 10 October 2021, near Hpu Lon village (Yesagyo Township, Pakokku District, Magway Region), the Yesagyo PDF and Myaing PDF attacked the Myanmar military battalion-257 base with rockets. Casualties unknown.",0,1634652302
23805,2021-10-10,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Monywa,,3,Civilians (Myanmar),Police Forces of Myanmar (2021-),7,37,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 10 October 2021, in Pakokku town (Pakokku township, Pakokku District, Magway Region), the Monywa PDF attacked a police officer's house with a bomb. Two family members of a police officer were injured.",0,1634652302
23708,2021-10-09,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan Thit,21.602,95.2131,2,Democratic Voice of Burma,National,"On 9 October 2021, near Kan Thit village (Yesagyo Township, Pakokku District, Magway Region), the Yesagyo PDF attacked the Myanmar military convoys of three trucks with landmines. Casualties unknown.",0,1634652302
23267,2021-10-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,People's Defense Force - Saw Township,3,,,0,30,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Myanmar Now,National,"On 8 October 2021, in Saw township (Gangaw district, Magway region), the YDF and Saw PDF attacked a military convoy of 100 soldiers with remote-controlled explosives. Casualties unknown.",0,1634046961
23230,2021-10-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),Labour Group (Myanmar),7,37,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Gway Gon,21.8282,95.0681,1,Democratic Voice of Burma,National,"On 7 October 2021, in Gway Gon village of Yesagyo township (Pakokku district, Magway region), one of three MyTel telecom staff who came to fill petrol for the telecom generator stepped on a landmine and lost his leg.",0,1634046960
23478,2021-10-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Tilin,Tilin,21.6963,94.0927,2,Democratic Voice of Burma,National,"On 7 October 2021, on the Tilin- Warin Chaing road in Tilin township (Gangaw district, Magway region), the Tilin PDF attacked police with remote-controlled explosives. Four policemen including an officer were injured.",0,1634652302
23321,2021-10-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PRA: People's Revolution Army,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Kyaw,21.9274,94.3579,1,Myanmar Pressphoto Agency; Shwe Phee Myay News Agency,National,"On 4 October 2021, in Kyaw town (Gangaw township, Gangaw district, Magway region), a military convoy reinforcing its troops was ambushed by the PRA with landmines near Nalan mountain. 13 military soldiers were killed and 20 were injured.",13,1634046960
23426,2021-10-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 3 October 2021, in Yesagyo township (Pakokku District, Magway Region), an unknown armed group ambushed Myanmar military troops using landmines. 2 Myanmar military soldiers died and some others were injured.",2,1634046960
23409,2021-10-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Thayet,Aunglan,Aunglan,19.3585,95.2168,1,Democratic Voice of Burma,National,"On 3 October 2021, in Aunglan town (Aunglan Township, Thayet District, Magway Region), two explosion occurred near Immigration Office. The Beikthano PDF claimed responsibility for it. Casualties unknown.",0,1634046960
23430,2021-10-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Htei Hlaw,22.3377,94.0901,1,Democratic Voice of Burma,National,"On 3 October 2021, in Htei Hlaw village Gangaw Township (Gangaw District, Magway Region), villagers heard the sound of an explosion. At least one house was burned down by the Myanmar military. There were no fatalities.",0,1634046960
23423,2021-10-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan U,21.5735,95.3009,2,Democratic Voice of Burma,National,"On 3 October 2021, near Kan U village (Yesagyo Township, Pakokku District, Sagaing Region), an unknown armed group ambushed a Myanmar military convoy using landmines. Casualties unknown. Afterwards, the military arrived at a clinic located between Kan U and Min village where they indiscriminately fired gunshots, forcing villagers to flee.",0,1634046960
28850,2021-10-03,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Ministry of Defense - NUG,National,"On 3 October 2021, in Yesagyo township (Pakokku district, Magway region), the military forces opened fire and villagers from Nay Yin village, Min village, Mya Taw village and Hlay Khoke village were forced to flee. Casualties unknown.",0,1643125801
23403,2021-10-02,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Hnan Khar,22.5552,94.0875,1,Myanmar Pressphoto Agency; Democratic Voice of Burma,National,"On 2 October 2021, in Gangaw Township (Gangaw District, Magway Region), the Myanmar military fired artillery shells toward the Hnan Khar village. A mother and her daughter who just temporarily returned to the village were injured.",0,1634046960
23428,2021-10-02,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 2 October 2021, in Gangaw Township (Gangaw District, Magway Region), the Myanmar military fired artillery shells at two unreported villages located on the Gangaw-Kalay road. Three civilians were injured.",0,1634046960
22982,2021-10-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 1 October 2021, in Yesagyo township (Pakokku district, Magway region), there was an explosion at the township entry security check point. A colonel died and four others, two soldiers and two policemen, were injured. The Yesagyo PDF claimed responsibility.",1,1633446272
23382,2021-10-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,,3,Military Forces of Myanmar (2021-),Pyu Saw Htee,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Baw Pyin,22.3907,94.1099,2,Democratic Voice of Burma,National,"On 1 October 2021, near Baw Pyin village (Gangaw Township, Gangaw District, Magway Region), the local PDF ambushed the Myanmar military soldiers and Pyu Saw Htee members with a landmine. The PDF launched the attack while the military and Pyu Saw Htee members were their way back after burning IDPs shelters in the Baw Pyin village. About 9 soldiers and Pyu Saw Htee members were killed.",9,1634046961
23399,2021-10-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Gangaw Battalion,CNF/CNA: Chin National Front/Chin National Army; People's Defense Force - Local Group,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 1 October 2021, in Gangaw township (Gangaw district, Magway region), the Gangaw PDF, Chin National Army (CNA) and a local defence group ambushed the Myanmar military troop with landmines. About 30 military soldiers were killed. The attack happened one day after the military soldiers advanced towards Gangaw-Kalay road and fired artillery shells.",30,1638921553
22981,2021-10-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,CAF-MGPDF: Central Armed Forces,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Ministry of Defense - NUG; Democratic Voice of Burma,National,"On 1 October 2021, in Saw township (Gangaw district, Magway region), the YDF and the CAF-MGPDF jointly attacked a military convoy with mines. Four military soldiers including a captain were killed and many others were injured.",4,1643125801
28859,2021-10-01,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),Pyu Saw Htee,1,,,0,10,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Kyun Dat,22.2742,94.0987,1,Ministry of Defense - NUG,National,"On 1 October 2021, in Kyun Dat village (Gangaw township, Gangaw district, Magway region), the military forces and the Pyu Saw Htee group fired into the village with heavy weapons. Casualties unknown.",0,1643125801
23400,2021-09-30,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 30 September 2021, around Shone Shi village in Gangaw township (Gangaw district, Magway region), the Myanmar military troops advanced towards the Gangaw-Kalay road and fired artillery shells. Casualties unknown.",0,1634046960
22999,2021-09-29,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Gangaw Battalion,People's Defense Force - Local Group,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 29 September 2021, in Gangaw township (Gangaw district, Magway region), the Gangaw PDF and a local defense group attacked five military trucks with remote-controlled explosives. A Yaw Defense Force member reported that two military trucks hit landmines and about 20 soldiers died.",20,1638921553
22856,2021-09-28,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kaing,21.8344,95.1402,2,Democratic Voice of Burma,National,"On 28 September 2021, near Kaing village, Kan Phyu village-tract, Yesagyo township (Pakokku district, Magway region), Yesagyo PDF claimed that they exploded a telecom tower operated by the military-owned MyTel. There were no casualties.",0,1633446272
22857,2021-09-28,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 28 September 2021, in Pakokku town (Pakokku district, Magway region), unknown motorcyclists threw a hand grenade into the police car. Two police died and three seriously injured.",2,1633446272
